Username,Team,Age_Range,Gender,Grade,Travel_Time,Special_Feature,Password
28146,Specialis Revelio,30-39,Male,F,90-119,,vayslwi
20874,Reducto,20-29,Male,F,60-89,,tvztykv
10120,Mobilicorpus,50-59,Male,F,0-29,,ghhpqkh
13266,Mobilicorpus,50-59,Female,F,30-59,,qhhrccg
13344,Mobilicorpus,60>,Male,F,150-179,,znzleyu
27331,Nox,20-29,Female,F,90-119,,jrjsvpu
27332,Nox,30-39,Male,F,90-119,,qivqain
19110,Meteolojinx Recanto,30-39,Female,F,120-149,,gkqiort
21989,Meteolojinx Recanto,40-49,Female,F,0-29,,zpkousz
21086,Meteolojinx Recanto,30-39,Female,F,0-29,,yoeygjk
22136,Meteolojinx Recanto,30-39,Male,F,180+,,inliwft
14861,Impedimenta,40-49,Male,F,120-149,,pkvotvg
15315,Meteolojinx Recanto,30-39,Male,F,60-89,,dvsvwfj
17391,Meteolojinx Recanto,20-29,Female,F,0-29,,tbigwrn
18399,Meteolojinx Recanto,30-39,Male,F,0-29,,dsxlzyr
23698,Meteolojinx Recanto,50-59,Male,F,0-29,,syczpig
26449,Geminio,50-59,Female,F,30-59,,ogtxxox
12621,Defodio,20-29,Female,F,0-29,,ejzwqef
14141,Defodio,30-39,Female,F,150-179,,trdvdnv
22453,Defodio,50-59,Female,F,0-29,,rcehwav
23496,Defodio,50-59,Male,F,30-59,,fhtiyaa
23689,Defodio,50-59,Male,F,30-59,,aobvisr
20038,Defodio,40-49,Female,F,180+,,elsnanj
22418,Defodio,50-59,Male,F,0-29,,gvqerke
22805,Defodio,40-49,Female,F,180+,,pkwdpqg
23324,Defodio,30-39,Female,F,60-89,,ytjyjlw
23872,Defodio,30-39,Male,F,0-29,,zhbouca
23989,Defodio,30-39,Female,F,0-29,,mvysdno
50289,Defodio,30-39,Female,F,60-89,,tstnaby
18989,Impedimenta,20-29,Male,F,0-29,,ejseyau
50285,Impedimenta,30-39,Male,F,30-59,,ujtnsxz
15739,Meteolojinx Recanto,30-39,Female,F,60-89,,qmvjmab
14518,Meteolojinx Recanto,60>,Male,F,120-149,,mfhjbka
19992,Meteolojinx Recanto,50-59,Female,F,30-59,,tteskqh
20858,Meteolojinx Recanto,50-59,Female,F,30-59,,luhnxhd
21174,Meteolojinx Recanto,50-59,Female,F,0-29,,yseunsm
22739,Meteolojinx Recanto,50-59,Female,F,30-59,,ycvpqcj
24294,Meteolojinx Recanto,50-59,Male,F,60-89,,evmhcaq
26649,Meteolojinx Recanto,50-59,Female,F,30-59,,cusbnpa
10620,Meteolojinx Recanto,50-59,Female,F,60-89,,ulodqcs
11015,Meteolojinx Recanto,50-59,Female,F,0-29,,ccsuhfi
12610,Meteolojinx Recanto,50-59,Female,F,30-59,,sybmpfd
19779,Meteolojinx Recanto,30-39,Female,F,30-59,,uhultnq
23313,Meteolojinx Recanto,30-39,Male,F,0-29,,slqjyla
23478,Meteolojinx Recanto,30-39,Male,F,150-179,,ancmzfi
27174,Meteolojinx Recanto,60>,Male,F,120-149,,heeowqq
50170,Meteolojinx Recanto,30-39,Female,F,120-149,,aqzttpj
50313,Meteolojinx Recanto,30-39,Male,F,90-119,,qlyjhew
15723,Defodio,30-39,Male,F,60-89,,ldathbw
21218,Defodio,20-29,Male,F,180+,,yyusyno
22965,Defodio,60>,Male,F,30-59,,nlmbnla
23137,Defodio,40-49,,F,180+,,xseikfh
23150,Defodio,20-29,Female,F,180+,,lwkedhs
23258,Defodio,20-29,Female,F,30-59,,vtsbvyq
23584,Defodio,20-29,Male,F,120-149,,aojanqu
23647,Defodio,20-29,Female,F,150-179,,evmcujn
23650,Defodio,20-29,Female,F,30-59,,zgynbrf
23780,Defodio,20-29,Male,F,60-89,,pzjeaxn
23826,Defodio,50-59,Female,F,30-59,,kgoocnf
23931,Defodio,30-39,Male,F,0-29,,rofieuo
25015,Defodio,20-29,Male,F,150-179,,iixjaak
12708,Defodio,20-29,Male,F,0-29,,xbojyxt
20120,Defodio,50-59,Female,F,30-59,,tbjkbpl
20322,Defodio,50-59,Female,F,0-29,,bqbuaod
25380,Defodio,50-59,Female,F,90-119,,jiaywzw
28552,Defodio,50-59,Female,F,30-59,,tkvrbyt
10787,Defodio,50-59,Female,F,30-59,,wmgvpuh
20986,Defodio,50-59,Female,F,150-179,,pzjrqlg
22839,Defodio,30-39,Male,F,30-59,,tsqzayw
24664,Defodio,30-39,Female,F,60-89,,mdsuzhz
50315,Defodio,30-39,Female,F,30-59,,dnjaxzm
20802,Meteolojinx Recanto,50-59,Female,F,30-59,Reduced Light,xpysftp
21368,Meteolojinx Recanto,60>,Female,F,90-119,,ajstopr
23355,Meteolojinx Recanto,50-59,Female,F,30-59,,dmknxup
11794,Meteolojinx Recanto,40-49,Female,F,60-89,,urcrbgn
12768,Meteolojinx Recanto,50-59,Female,F,60-89,,ycodgyp
13762,Meteolojinx Recanto,50-59,Female,F,30-59,,lrdijku
24033,Meteolojinx Recanto,30-39,Female,F,60-89,,zxxcttd
50318,Meteolojinx Recanto,30-39,Female,F,180+,,ccbovos
19312,Confringo,20-29,Male,F,30-59,,gummtjw
25715,Confringo,50-59,Female,F,0-29,,jsywkmu
15592,Duro,30-39,Male,F,0-29,,tvofqob
19828,Defodio,30-39,Female,F,180+,,dfqughf
22305,Defodio,40-49,Male,F,90-119,,dfgkoct
22337,Defodio,40-49,Female,F,90-119,,awwucsy
22585,Defodio,30-39,Male,F,0-29,,tvymwzj
23270,Defodio,30-39,Female,F,30-59,,ilxycws
22659,Mobilicorpus,20-29,Male,F,120-149,,ruvciyv
15890,Sonorus,40-49,,F,60-89,,vpjeldh
26470,Sonorus,50-59,Male,F,0-29,,aufuoxu
26408,Sonorus,50-59,Female,F,60-89,,bmpvwuq
24606,Imperio,20-29,Female,F,30-59,,ofzezep
13386,Duro,40-49,Male,F,0-29,,nwdulnw
21437,Duro,50-59,Male,F,150-179,,khubkvc
19515,Fidelius Charm,50-59,Female,F,30-59,,bydsajk
20882,Fidelius Charm,50-59,Female,F,60-89,,injadsr
24548,Fidelius Charm,50-59,Female,F,120-149,,hqjtdvo
24780,Fidelius Charm,50-59,Male,F,60-89,,vtdvzct
11610,Fidelius Charm,40-49,Female,F,60-89,,pbdjwrq
12179,Fidelius Charm,40-49,,F,60-89,,isejavq
20297,Fidelius Charm,40-49,Female,F,30-59,,vczyldh
28729,Mobilicorpus,40-49,Male,F,30-59,,iqepetb
26320,Specialis Revelio,20-29,Female,F,150-179,Near Window,sqbjrvn
26348,Specialis Revelio,20-29,Female,F,30-59,,cmdfpqv
26393,Specialis Revelio,30-39,Male,F,180+,,gztmtqb
26454,Specialis Revelio,20-29,Female,F,0-29,,udwxsxl
26746,Specialis Revelio,20-29,Female,F,120-149,,vwgvznh
23654,Duro,50-59,Male,F,150-179,,waeccvh
21854,Defodio,30-39,Female,F,0-29,,wkjjbxj
22347,Defodio,40-49,Female,F,60-89,,pcjgfzc
22353,Defodio,20-29,Female,F,30-59,,qohupcw
22394,Defodio,30-39,Female,F,60-89,,yhnthdr
22851,Defodio,20-29,Female,F,60-89,,ipmdjlf
15021,Defodio,30-39,Male,F,30-59,,bmqteza
18650,Defodio,60>,Male,F,30-59,,rirxnev
11948,Liberacorpus,40-49,Female,F,0-29,,vxchdwj
20448,Liberacorpus,40-49,Male,F,150-179,,rprvvir
24851,Specialis Revelio,30-39,Male,F,0-29,,kbohhap
28001,Specialis Revelio,20-29,Male,F,30-59,,racagdh
28120,Specialis Revelio,40-49,,F,120-149,,yecgbra
28172,Specialis Revelio,40-49,Female,F,0-29,,xlqabhl
28313,Specialis Revelio,20-29,Male,F,60-89,,fchhnvv
25281,Mobilicorpus,30-39,Female,F,30-59,,tmgtmbx
50156,Locomotor Mortis,30-39,Male,F,90-119,,fmsnnne
15655,Defodio,30-39,Male,F,30-59,,bagjdgx
16936,Defodio,50-59,Male,F,90-119,,hczxlwt
17039,Defodio,20-29,Female,F,150-179,,esgikyr
22203,Defodio,20-29,Male,F,0-29,,kfyjhwu
22219,Defodio,20-29,Male,F,30-59,,prkrfsj
22300,Defodio,20-29,Male,F,60-89,,arsjtie
22511,Defodio,40-49,,F,60-89,,zwotpmi
22776,Defodio,20-29,Male,F,180+,,qejpogq
22820,Defodio,20-29,Male,F,60-89,,rrplkna
22835,Defodio,40-49,Female,F,30-59,,ejsntvf
14639,Defodio,30-39,Female,F,30-59,,chhzuai
20842,Defodio,40-49,Female,F,60-89,,weyfpom
25549,Specialis Revelio,30-39,Female,F,180+,,fntoamf
25853,Specialis Revelio,20-29,Male,F,180+,,rtsjzpt
28195,Specialis Revelio,20-29,Male,F,60-89,,qypnluh
28295,Specialis Revelio,20-29,Male,F,90-119,,anigjmx
28308,Specialis Revelio,20-29,Male,F,90-119,,rqfihni
28347,Specialis Revelio,30-39,Male,F,30-59,,pjfcvtn
28484,Specialis Revelio,20-29,Male,F,150-179,,jagknny
19795,Liberacorpus,30-39,Female,F,60-89,,lxxauud
21944,Liberacorpus,50-59,Male,F,30-59,,gcxvjol
12564,Liberacorpus,40-49,Female,F,30-59,,vepjwon
14716,Liberacorpus,50-59,Male,F,60-89,,frccrvx
28390,Liberacorpus,30-39,Female,F,30-59,,lydtmyu
50005,Liberacorpus,30-39,Male,F,180+,,kfpdouz
50057,Liberacorpus,30-39,Male,F,120-149,,rbzqiym
12510,Mobilicorpus,40-49,Male,F,0-29,,stbcvur
50624,Mobilicorpus,60>,Female,F,180+,,qstgsnm
10561,Locomotor Mortis,40-49,Female,F,30-59,,hzwdvfi
25593,Specialis Revelio,20-29,Male,F,60-89,,rpzuoux
28409,Specialis Revelio,20-29,Male,F,90-119,,eolavbh
28461,Specialis Revelio,20-29,Female,F,0-29,,xbnymkx
27551,Specialis Revelio,50-59,Male,F,0-29,,lvsxxve
13378,Defodio,40-49,,F,90-119,,vvwmgwh
13511,Defodio,50-59,Male,F,0-29,,ngipkjx
14019,Defodio,50-59,Female,F,0-29,,uavudnn
15889,Defodio,40-49,Female,F,90-119,,spoqdsi
17182,Defodio,30-39,Female,F,30-59,,crwkorj
23797,Defodio,30-39,Male,F,60-89,,uugrodw
24875,Defodio,50-59,Female,F,30-59,,jbwhjax
26962,Defodio,50-59,Male,F,120-149,,pdfdaqt
11026,Defodio,40-49,Female,F,150-179,,sqaqjrn
15828,Defodio,50-59,Male,F,30-59,,tqzgoyl
22499,Imperio,20-29,Female,F,30-59,,ycffhga
17641,Liberacorpus,20-29,Male,F,0-29,,flzjkxg
19966,Liberacorpus,20-29,Female,F,30-59,,obkfiol
20424,Liberacorpus,20-29,Male,F,0-29,,zzpmdeu
13338,Liberacorpus,40-49,Female,F,60-89,,sitygyq
14089,Liberacorpus,40-49,Female,F,180+,,qromeqx
15245,Liberacorpus,40-49,Female,F,60-89,,hktufxn
21716,Liberacorpus,40-49,Female,F,0-29,,qynzhkf
25148,Liberacorpus,30-39,Male,F,180+,,asugwrk
25749,Specialis Revelio,20-29,Female,F,30-59,,ppkbxiy
25770,Specialis Revelio,40-49,Male,F,30-59,,bpdvjdn
19360,Liberacorpus,20-29,Male,F,0-29,,bsedovn
25175,Liberacorpus,50-59,Male,F,30-59,,rvozqtu
11623,Liberacorpus,40-49,Female,F,0-29,,ownivfo
27971,Liberacorpus,40-49,Male,F,150-179,,nwezxva
16633,Specialis Revelio,40-49,,F,120-149,,xvxuqjk
24680,Specialis Revelio,20-29,Female,F,180+,,zudpqxt
24699,Specialis Revelio,30-39,Female,F,60-89,,ifghaft
24732,Specialis Revelio,30-39,Female,F,150-179,,cymmrkf
24773,Specialis Revelio,60>,Male,F,30-59,,gymrjwv
24786,Specialis Revelio,<20,Female,F,30-59,,agbiaqa
24846,Specialis Revelio,20-29,Male,F,60-89,,tarsrbg
28249,Specialis Revelio,<20,Male,F,0-29,,xbgvzuq
28278,Specialis Revelio,20-29,Male,F,150-179,,oicuuti
28311,Specialis Revelio,20-29,Female,F,180+,,rtmrktz
18704,Liberacorpus,40-49,,F,30-59,,nlpabru
18969,Liberacorpus,20-29,Male,F,120-149,,dsbjtcp
19870,Liberacorpus,40-49,Male,F,30-59,,gwlyiyo
22497,Liberacorpus,20-29,Female,F,90-119,,tgejpcw
22636,Liberacorpus,20-29,Female,F,60-89,,abcfsbm
22682,Liberacorpus,20-29,Female,F,60-89,,crvdgta
23433,Liberacorpus,50-59,Female,F,30-59,,wycjsrn
23903,Liberacorpus,50-59,Male,F,30-59,,typbnaa
18867,Specialis Revelio,20-29,Male,F,150-179,,sqmzymv
24691,Specialis Revelio,20-29,Male,F,120-149,,zpupnil
24757,Specialis Revelio,40-49,,F,30-59,,vjimjbx
24934,Specialis Revelio,30-39,Female,F,30-59,,sfbirzh
28053,Specialis Revelio,20-29,Male,F,30-59,,spclhad
28086,Specialis Revelio,20-29,Male,F,180+,,abahpwo
28137,Specialis Revelio,40-49,Female,F,60-89,,luokoap
28187,Specialis Revelio,40-49,,F,60-89,,vrwfksc
28200,Specialis Revelio,20-29,Male,F,30-59,,jqwfcpg
13403,Mobilicorpus,40-49,Female,F,0-29,,gjycfbx
24570,Sonorus,60>,Male,F,30-59,,uctjszq
21759,Duro,50-59,Female,F,90-119,,ykirubc
25718,Duro,50-59,Male,F,30-59,,hnyllbj
13104,Duro,40-49,Male,F,150-179,,bcsnfjx
14913,Duro,40-49,Female,F,30-59,,fbapcvj
15333,Duro,60>,Female,F,60-89,,cibxmmv
26851,Sonorus,50-59,Female,F,120-149,,mwwnddh
11557,Duro,50-59,Female,F,30-59,,hacskhi
18528,Duro,40-49,Female,F,120-149,,dkafvbs
18584,Duro,30-39,Female,F,60-89,,skhzulg
21123,Duro,40-49,Male,F,0-29,,izcsqbf
27245,Duro,40-49,Female,F,150-179,,sgbgsjr
27065,Confringo,50-59,Male,F,0-29,,ifmzeag
28231,Locomotor Mortis,60>,Male,F,90-119,,neqsubk
24327,Locomotor Mortis,30-39,Male,F,150-179,,xizsxvd
22293,Fidelius Charm,30-39,Female,F,120-149,,oaepdcz
21193,Mobilicorpus,40-49,,F,150-179,,qmmhueq
11961,Mobilicorpus,40-49,Female,F,30-59,,djnedfz
20875,Mobilicorpus,40-49,Female,F,30-59,,gasvqgm
18747,Aparecium,60>,Male,F,30-59,,xqvubam
50352,Liberacorpus,30-39,Male,F,180+,,hqytnvv
27919,Meteolojinx Recanto,50-59,Male,F,0-29,,udpmptb
13652,Meteolojinx Recanto,40-49,Male,F,90-119,,oggmskt
13965,Defodio,50-59,Male,F,30-59,,tzpbpvt
27302,Defodio,40-49,Female,F,0-29,,qpvsqhg
21499,Impedimenta,20-29,Male,F,30-59,,siwugoz
21521,Liberacorpus,50-59,Male,F,90-119,,urilusr
14114,Specialis Revelio,60>,Male,F,120-149,,tuprcnb
10813,Specialis Revelio,50-59,Female,F,180+,,gxfyryu
13648,Specialis Revelio,40-49,Female,F,180+,,gzyyiuh
24533,Specialis Revelio,50-59,Male,F,180+,,gunxade
20255,Specialis Revelio,30-39,Female,F,60-89,,glvzekb
10313,Specialis Revelio,60>,Male,F,60-89,,hcqswir
13230,Specialis Revelio,40-49,Female,F,0-29,,waxppyf
13309,Specialis Revelio,40-49,Male,F,120-149,,xsbwisj
13495,Specialis Revelio,30-39,Male,F,90-119,,zffourr
14343,Specialis Revelio,40-49,Male,F,30-59,,okpebir
14398,Specialis Revelio,30-39,Female,F,30-59,,yagdquu
15941,Specialis Revelio,30-39,Female,F,90-119,,ywfrhuo
25197,Specialis Revelio,50-59,Female,F,150-179,,bsddirh
18881,Specialis Revelio,40-49,Female,F,60-89,,ygfblpe
13569,Aparecium,40-49,Female,F,120-149,,xdsyqeh
26025,Specialis Revelio,20-29,Male,F,30-59,,tnqklaw
26041,Specialis Revelio,20-29,Male,F,90-119,,kbthlxb
26064,Specialis Revelio,20-29,Male,F,30-59,,edewxyi
26069,Specialis Revelio,20-29,Male,F,0-29,,ctffmbj
26080,Specialis Revelio,20-29,Male,F,150-179,,dcstovy
26102,Specialis Revelio,20-29,Female,F,60-89,,gvguwnb
26109,Specialis Revelio,20-29,Female,F,60-89,,iagllcn
26135,Specialis Revelio,<20,Male,F,60-89,,jcgnmwv
26245,Specialis Revelio,50-59,Female,F,90-119,,yxvnbpw
26267,Specialis Revelio,40-49,Female,F,90-119,,dhhrwad
26273,Specialis Revelio,20-29,Male,F,30-59,,flsgeib
26294,Specialis Revelio,20-29,Female,F,180+,,oharuky
26308,Specialis Revelio,30-39,Male,F,0-29,,ubjzjvd
26309,Specialis Revelio,20-29,Female,F,60-89,,nefufjl
26310,Specialis Revelio,20-29,Male,F,0-29,,nxvowkj
26326,Specialis Revelio,20-29,Male,F,60-89,,fzitpse
26341,Specialis Revelio,<20,Male,F,180+,,gsaspsq
26360,Specialis Revelio,<20,Male,F,30-59,,nxjitgb
26367,Specialis Revelio,30-39,Male,F,30-59,,rjoqqve
26410,Specialis Revelio,50-59,Female,F,30-59,,syiaqne
26419,Specialis Revelio,30-39,Male,F,0-29,,cbudxlo
26452,Specialis Revelio,20-29,Male,F,30-59,,hsitqos
26570,Specialis Revelio,20-29,Female,F,90-119,,crvjfkz
26646,Specialis Revelio,20-29,Male,F,30-59,,jzptkwz
26653,Specialis Revelio,30-39,Male,F,180+,,wdycqpo
26661,Specialis Revelio,20-29,Male,F,60-89,,kfeacbx
26748,Specialis Revelio,20-29,Female,F,0-29,,snvxrul
26749,Specialis Revelio,20-29,Male,F,90-119,,szqbjyy
26756,Specialis Revelio,20-29,Female,F,0-29,,wiujutj
26762,Specialis Revelio,20-29,Male,F,90-119,,kqyzmsw
26769,Specialis Revelio,20-29,Male,F,60-89,,gpzkyzw
26783,Specialis Revelio,30-39,Male,F,0-29,,mckdbrw
26801,Specialis Revelio,20-29,Female,F,0-29,,ufgkjvj
27391,Specialis Revelio,50-59,Female,F,0-29,,cayqbfh
17281,Liberacorpus,20-29,Male,F,60-89,,tfmicra
26855,Liberacorpus,50-59,Female,F,30-59,,hrshrzc
10047,Liberacorpus,50-59,Female,F,150-179,,gdrzxer
27679,Liberacorpus,40-49,Female,F,60-89,,itgjiwi
28378,Liberacorpus,40-49,Male,F,90-119,,etghvsb
50034,Liberacorpus,40-49,Male,F,60-89,,ecjjhwj
50408,Liberacorpus,30-39,Male,F,60-89,,voyakul
16807,Liberacorpus,30-39,Male,F,90-119,,zcogxus
17242,Liberacorpus,30-39,Male,F,150-179,,jjjqepr
17926,Liberacorpus,30-39,Male,F,30-59,,dyootqg
18730,Liberacorpus,20-29,Male,F,90-119,,jxchqhb
18745,Liberacorpus,20-29,Male,F,60-89,,wbikemi
18923,Liberacorpus,20-29,Female,F,0-29,,ragjtxq
21015,Liberacorpus,30-39,Male,F,90-119,,fvqxtyk
22910,Liberacorpus,40-49,Female,F,150-179,,demwdoo
22919,Liberacorpus,20-29,Male,F,120-149,,rypjukc
15125,Liberacorpus,20-29,Male,F,90-119,,jhdlqcd
15139,Liberacorpus,50-59,Female,F,60-89,,yxllafo
23978,Liberacorpus,50-59,Male,F,180+,,hwzsghv
12401,Liberacorpus,50-59,Male,F,30-59,,cunclfq
21671,Liberacorpus,30-39,Female,F,90-119,,xainche
21690,Liberacorpus,40-49,Female,F,120-149,,myjjaug
27749,Liberacorpus,40-49,Female,F,30-59,,xbwwcum
27814,Liberacorpus,30-39,Female,F,90-119,,fskitmv
27828,Liberacorpus,30-39,Female,F,90-119,,luuermo
50270,Liberacorpus,30-39,Female,F,60-89,,ghwqiuw
50280,Liberacorpus,40-49,Female,F,150-179,,hbllezi
50444,Liberacorpus,40-49,Male,F,60-89,,nryuqxx
21162,Specialis Revelio,20-29,Male,F,30-59,,vomyvqk
26669,Specialis Revelio,40-49,,F,30-59,,skzymmb
27193,Liberacorpus,30-39,Male,F,30-59,,hujmlrd
27196,Liberacorpus,30-39,Male,F,30-59,,gbjkwdu
27203,Specialis Revelio,30-39,Male,F,30-59,,opzeolf
27213,Specialis Revelio,50-59,Male,F,0-29,,uhovqwy
27217,Specialis Revelio,40-49,Male,F,60-89,,ttkhfim
27218,Specialis Revelio,20-29,Male,F,180+,,rwgoaqz
27225,Specialis Revelio,20-29,Male,F,180+,,qnxqhig
27237,Specialis Revelio,20-29,Male,F,60-89,,hnybpwx
27248,Liberacorpus,30-39,Female,F,60-89,,opxmfqg
27269,Liberacorpus,20-29,Female,F,90-119,,veulvts
27274,Relashio,<20,Female,F,0-29,,waxhfnl
27296,Liberacorpus,20-29,Male,F,0-29,,ulgrfkh
27298,Relashio,20-29,Male,F,30-59,,gkylzzl
27305,Liberacorpus,20-29,Male,F,120-149,,dgizryx
27306,Liberacorpus,20-29,Male,F,180+,,wiqcdjx
26051,Specialis Revelio,20-29,Female,F,90-119,,cxrdymb
26488,Specialis Revelio,50-59,Female,F,180+,,xkokrwq
26917,Specialis Revelio,40-49,,F,120-149,,xjuoddh
26934,Specialis Revelio,20-29,Male,F,120-149,,gjolran
26989,Specialis Revelio,20-29,Female,F,30-59,,yaymrwp
27014,Specialis Revelio,20-29,Male,F,120-149,,cgikihw
27018,Specialis Revelio,30-39,Male,F,60-89,,lccxndi
27019,Specialis Revelio,20-29,Male,F,150-179,,aonioxn
27030,Specialis Revelio,30-39,Male,F,60-89,,jjtscmg
27031,Specialis Revelio,40-49,,F,30-59,,gleoxhe
27038,Specialis Revelio,20-29,Female,F,60-89,,iplalcb
27040,Specialis Revelio,50-59,Female,F,30-59,,fheghmf
27042,Specialis Revelio,40-49,,F,60-89,,evykjad
26937,Specialis Revelio,30-39,Female,F,60-89,,tbvxfrs
26960,Specialis Revelio,20-29,Female,F,60-89,,eyfeeyl
27249,Specialis Revelio,30-39,Female,F,60-89,,dphunbe
14648,Specialis Revelio,30-39,Male,F,60-89,,jrpvguz
24848,Specialis Revelio,20-29,Male,F,60-89,,xryppve
25026,Nox,<20,Male,F,0-29,,tyblmxh
14093,Meteolojinx Recanto,40-49,Female,F,150-179,,fxsozfe
50298,Defodio,40-49,Female,F,0-29,,xppeqem
16527,Impedimenta,20-29,Female,F,0-29,,wkagldn
20789,Meteolojinx Recanto,50-59,Female,F,30-59,,vlbzqwe
26247,Meteolojinx Recanto,60>,Female,F,30-59,,uaouauz
22429,Meteolojinx Recanto,30-39,Female,F,150-179,,dceihqz
23092,Defodio,30-39,Male,F,180+,,odahvdq
23261,Defodio,20-29,Male,F,150-179,,eaaianm
23683,Defodio,40-49,Male,F,180+,,gobzfdi
12626,Defodio,30-39,Male,F,180+,,mewxrpq
24036,Defodio,50-59,Male,F,120-149,,lggsfpw
10303,Defodio,40-49,Female,F,150-179,,qihzuwc
21815,Impedimenta,40-49,Female,F,90-119,,fqtbgjo
22986,Impedimenta,30-39,Male,F,30-59,,fezugib
50261,Impedimenta,30-39,Male,F,150-179,,iuynsoi
18245,Meteolojinx Recanto,20-29,Female,F,30-59,,zxwmmbu
13593,Meteolojinx Recanto,50-59,Female,F,120-149,,ijkjomw
23385,Meteolojinx Recanto,50-59,Female,F,90-119,,wdfghgx
23809,Meteolojinx Recanto,50-59,Male,F,0-29,,byprofk
26426,Meteolojinx Recanto,50-59,Female,F,60-89,,afduhja
26683,Meteolojinx Recanto,50-59,Male,F,90-119,,zuzfiee
13803,Meteolojinx Recanto,40-49,Male,F,30-59,,tjhbymi
14635,Meteolojinx Recanto,40-49,Male,F,90-119,,jwbgejy
14854,Meteolojinx Recanto,40-49,Female,F,90-119,,udgxppk
15538,Meteolojinx Recanto,30-39,Female,F,60-89,,gihmfzd
19343,Meteolojinx Recanto,40-49,Female,F,60-89,,fdftfvy
25214,Meteolojinx Recanto,40-49,Female,F,0-29,,xxeuskb
25780,Meteolojinx Recanto,30-39,Female,F,180+,,izghele
15369,Defodio,50-59,Female,F,180+,,ttwhemb
23132,Defodio,20-29,Male,F,0-29,,ylgtpbl
23209,Defodio,60>,Male,F,90-119,,ijzxyjx
23243,Defodio,20-29,Male,F,30-59,,yvsctej
23388,Defodio,40-49,Female,F,60-89,,zpdywdh
23389,Defodio,20-29,Male,F,0-29,,jimkqtt
23394,Defodio,20-29,Male,F,0-29,,thfardb
23525,Defodio,20-29,Male,F,30-59,,ojpezfm
23559,Defodio,20-29,Female,F,30-59,,ahpkbqp
23571,Defodio,40-49,Female,F,30-59,,rsbnnoq
23574,Defodio,50-59,Female,F,30-59,,qgubmip
23575,Defodio,50-59,Male,F,60-89,,gitwcmj
23578,Defodio,20-29,Female,F,180+,,bvagvks
23587,Defodio,30-39,Male,F,150-179,,kfroqif
23602,Defodio,20-29,Male,F,180+,,kzwlwdm
23635,Defodio,20-29,Male,F,30-59,,yfpxxnn
23788,Defodio,20-29,Female,F,180+,,bcsqgyp
14875,Defodio,30-39,Female,F,30-59,,faeonmi
20106,Defodio,50-59,Female,F,150-179,,fkjlfqe
12722,Defodio,50-59,Male,F,0-29,,oqqcuyg
19772,Wingardium Leviosa,50-59,Male,F,30-59,,zeyqrwz
26932,Meteolojinx Recanto,40-49,Female,F,150-179,,toggtot
11639,Meteolojinx Recanto,40-49,Female,F,60-89,,bmfbube
20862,Meteolojinx Recanto,50-59,Male,F,30-59,,eskiaby
23072,Meteolojinx Recanto,30-39,Female,F,30-59,,apghkkm
23985,Meteolojinx Recanto,50-59,Male,F,60-89,,dmkkbwl
25272,Impedimenta,30-39,Male,F,150-179,,cmwamto
15810,Confringo,40-49,,F,150-179,,drcdzgv
18671,Confringo,40-49,Female,F,150-179,,ldhluai
22640,Sonorus,30-39,Male,F,0-29,,cwyydpt
25299,Sonorus,40-49,Male,F,60-89,,auxhbfh
15042,Liberacorpus,30-39,Male,F,60-89,,lraexqy
15050,Liberacorpus,20-29,Female,F,150-179,,dpbyhtw
23727,Fidelius Charm,20-29,Male,F,60-89,,xyewbax
24123,Fidelius Charm,20-29,Male,F,60-89,,puxgqbx
18143,Fidelius Charm,60>,Female,F,90-119,,egwbvzw
18359,Fidelius Charm,60>,Female,F,120-149,,mhrpoqy
21310,Fidelius Charm,50-59,Female,F,180+,,xsbblwr
10027,Fidelius Charm,50-59,Female,F,90-119,,maberrg
10699,Fidelius Charm,40-49,Female,F,120-149,,cjhsyei
10966,Fidelius Charm,40-49,Female,F,180+,,upmvevg
25290,Fidelius Charm,40-49,Female,F,150-179,,syznwql
21590,Mobilicorpus,50-59,Female,F,60-89,,nedaagy
13157,Mobilicorpus,40-49,Female,F,180+,,kyakgne
21580,Mobilicorpus,30-39,Female,F,150-179,,qdpyxeq
24559,Reducto,40-49,Male,F,90-119,,ufjxgxs
14551,Defodio,40-49,Female,F,90-119,,ljlfhpj
17079,Defodio,30-39,Male,F,30-59,,uhxgqop
17283,Defodio,30-39,Female,F,60-89,,kjuahdi
22372,Defodio,20-29,Male,F,30-59,,jnurikl
22832,Defodio,20-29,Male,F,30-59,,kdzapqq
23519,Defodio,40-49,,F,180+,,mahhdrb
23531,Defodio,20-29,Male,F,60-89,,ctqunpz
23765,Defodio,20-29,Female,F,120-149,,topvrkq
12581,Defodio,30-39,Female,F,30-59,,wnhedxw
12617,Defodio,20-29,Male,F,30-59,,ciwrwdz
21416,Liberacorpus,40-49,Female,F,30-59,,rpavwxo
28042,Specialis Revelio,40-49,Male,F,120-149,,lgxskwb
28094,Specialis Revelio,20-29,Female,F,30-59,,wctyzrb
28297,Specialis Revelio,30-39,Male,F,0-29,,ylpepel
21842,Defodio,50-59,Male,F,120-149,,qcpgkko
13087,Defodio,40-49,Male,F,120-149,,bjsruia
16993,Defodio,30-39,Male,F,150-179,,ahwlxoc
22048,Defodio,20-29,Male,F,30-59,,fpycxfr
22223,Defodio,20-29,Male,F,30-59,,hctoayq
22232,Defodio,40-49,Female,F,60-89,,fdzrbmw
22307,Defodio,20-29,Female,F,0-29,,axbrpsp
